gene_id,gene_symbol,gene_entrez,gene_desc,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,52-CD8_S38_L002,53-CD8_S40_L002,SRR6927755,SRR6927757
ENSMUSG00000029614,Rpl6,19988,ribosomal protein L6,2780.614175410221,-4.6393278298619816,0.2520477160906998,-18.40654579941725,1.164148619129977e-75,7.422611595572734e-73,274,330,2496,5970
ENSMUSG00000035202,Lars2,102436,"leucyl-tRNA synthetase, mitochondrial",36732.18532541239,5.2120445046878565,0.2920112481543137,17.848779927592194,2.954200227022833e-71,1.7658731857028984e-68,96912,104307,1183,1582
ENSMUSG00000095597,Rps7-ps3,624124,"ribosomal protein S7, pseudogene 3",16531.9834139597,-4.045054244771068,0.23598171104163781,-17.141388741169596,7.28888062888789e-66,4.1006384902755167e-63,2337,2981,15209,33467
ENSMUSG00000059070,Rpl18,19899,ribosomal protein L18,6242.335446280644,-5.134970943555868,0.3013518099927792,-17.039787959723583,4.1623792798870415e-65,2.2116108573799815e-62,585,384,6300,12257
ENSMUSG00000020460,Rps27a,78294,ribosomal protein S27A,4635.138766453537,3.79579926603082,0.2272618327066031,16.702317414342197,1.2607166804414733e-62,6.346049648285395e-60,11597,12735,294,686
ENSMUSG00000011877,Git1,216963,GIT ArfGAP 1,777.5763692739124,5.906398651522655,0.36467357862128913,16.196398636426597,5.346806160063037e-59,2.4350882911829946e-56,2142,2161,11,29
ENSMUSG00000068240,Gm11808,666586,ubiquitin A-52 residue ribosomal protein fusion product 1 pseudogene,19869.67919745743,9.836922779288612,0.6082655206556552,16.172086770075836,7.936397726649928e-59,3.450168538985451e-56,51927,59778,39,14
ENSMUSG00000022312,Eif3h,68135,"eukaryotic translation initiation factor 3, subunit H",888.8997519374923,-4.630977535769803,0.31351532410965866,-14.7711361443692,2.2488968781902385e-49,9.351499888265844e-47,102,92,745,2016
ENSMUSG00000009090,Ap1b1,11764,"adaptor protein complex AP-1, beta 1 subunit",818.566492363722,-4.939070332506811,0.33472833539812413,-14.755459308911826,2.8375300135298805e-49,1.1307557103916573e-46,85,60,873,1498
ENSMUSG00000012848,Rps5,20103,ribosomal protein S5,9636.494057213582,-4.090291394618247,0.2787387256753579,-14.674284617997923,9.420383956476956e-49,3.6038620863898244e-46,1487,1518,10892,15421
ENSMUSG00000015127,Unkl,74154,unkempt family like zinc finger,614.8481787893908,-4.645618881443334,0.3170279714878229,-14.65365614157416,1.2765741923924913e-48,4.69582906770838e-46,57,76,600,1222
ENSMUSG00000062006,Rpl34,68436,ribosomal protein L34,5887.115219411886,-5.17541032485996,0.3542393254824852,-14.609925981004189,2.427815960017941e-48,8.59986364504133e-46,374,519,7292,8810
ENSMUSG00000024767,Otub1,107260,"OTU domain, ubiquitin aldehyde binding 1",549.16761016947,-5.65489500307311,0.39323755834163376,-14.380353257509285,6.874277792207409e-47,2.3480568858811306e-44,31,29,646,909
ENSMUSG00000022956,Atp5o,28080,"ATP synthase, H+ transporting, mitochondrial F1 complex, O subunit",426.316964313276,-5.9978250697961615,0.42284229968441295,-14.184543680404301,1.1420619637496306e-45,3.76644159355223e-43,13,24,437,845
ENSMUSG00000081094,Rpl19-ps11,100041511,"ribosomal protein L19, pseudogene 11",7642.77262842222,-8.566565068145376,0.6076757332740966,-14.097263719894775,3.947825114081786e-45,1.2585666463692734e-42,60,53,2874,25719
ENSMUSG00000057322,Rpl38,67671,ribosomal protein L38,3161.0810578622804,-6.202770828800995,0.44122206183582346,-14.058161105980723,6.864687069485226e-45,2.1178666816953773e-42,77,162,3992,4751
ENSMUSG00000060938,Rpl26,19941,ribosomal protein L26,2567.001395016865,-6.452486833313966,0.4651934831357056,-13.870544337422835,9.55489224908593e-44,2.855718420945557e-41,77,86,3666,3011
ENSMUSG00000000290,Itgb2,16414,integrin beta 2,2959.2191700108265,-3.472756580774632,0.25211833655531574,-13.774311810171316,3.638336004642028e-43,1.0544559257089803e-40,745,629,2542,6047
ENSMUSG00000003970,Rpl8,26961,ribosomal protein L8,9861.831803987583,-5.858953245732743,0.4319012983922493,-13.565491160926516,6.414852358453002e-42,1.8044602340071916e-39,479,460,13868,11779
ENSMUSG00000037754,Ppp1r16b,228852,"protein phosphatase 1, regulatory subunit 16B",388.8594015044399,-4.777449589184475,0.35232681139168437,-13.559710571879664,6.94094204815329e-42,1.8966619928153736e-39,38,39,358,822
ENSMUSG00000092837,Rpph1,85029,ribonuclease P RNA component H1,603.4152301395264,4.9036692860532805,0.36360381902805966,13.48629752889053,1.8832297321350498e-41,5.0031136550387824e-39,1538,1745,24,34
ENSMUSG00000028798,Eif3i,54709,"eukaryotic translation initiation factor 3, subunit I",793.9537117160347,-3.6889488181791448,0.27427265259477057,-13.449933062154226,3.081511234472139e-41,7.96529012067339e-39,168,153,777,1463
ENSMUSG00000030432,Rpl28,19943,ribosomal protein L28,14456.274089847702,-3.836076841109243,0.29412113638958076,-13.042506527066227,7.011352356634874e-39,1.764646682601472e-36,3131,2177,14936,25412
ENSMUSG00000030220,Arhgdib,11857,"Rho, GDP dissociation inhibitor (GDI) beta",10160.256267485112,-2.923647411727302,0.22492965684288674,-12.998052158899918,1.2549916290093555e-38,3.077625625601404e-36,3157,3501,8349,20114
ENSMUSG00000035242,Oaz1,18245,ornithine decarboxylase antizyme 1,3308.6316806214086,3.8601627008886696,0.30234269238654304,12.767507858114454,2.489997916157618e-37,5.953585017532865e-35,8280,9144,169,533
ENSMUSG00000026667,Uhmk1,16589,U2AF homology motif (UHM) kinase 1,1605.515602934696,-3.819348337335863,0.29942045504951864,-12.755802995170162,2.8937740758944945e-37,6.75025738094023e-35,345,251,1642,2852
ENSMUSG00000024387,Csnk2b,13001,"casein kinase 2, beta polypeptide",609.1496150074709,-3.6784224896537574,0.29027663978212376,-12.672127155718465,8.43943760989923e-37,1.921780507168482e-34,124,124,608,1097
ENSMUSG00000006333,Rps9,76846,ribosomal protein S9,6368.539152767491,-4.112014428357487,0.32678386731358267,-12.583284671184783,2.6094965177593553e-36,5.804005743221041e-34,837,1124,7435,9727
ENSMUSG00000014769,Psmb1,19170,"proteasome (prosome, macropain) subunit, beta type 1",1577.7379502886677,-3.616885909233559,0.2906340076965911,-12.444813110134813,1.492332714681767e-35,3.1717044629369825e-33,345,323,1710,2545
ENSMUSG00000028964,Park7,57320,"Parkinson disease (autosomal recessive, early onset) 7",964.6102093620243,-3.6867978517206317,0.30221315941356164,-12.19932930410703,3.1339463923408215e-34,6.515883325292961e-32,206,185,777,2119
ENSMUSG00000050856,Atp5k,11958,"ATP synthase, H+ transporting, mitochondrial F1F0 complex, subunit E",336.97141528851216,-5.395125917337473,0.44358520522488776,-12.162547023186368,4.9200367183024265e-34,1.0011751313583918e-31,26,18,279,793
ENSMUSG00000067274,Rplp0,11837,"ribosomal protein, large, P0",32328.100853581578,-2.831715056444793,0.23560606109839993,-12.018854876836714,2.828642795235143e-33,5.636070769506023e-31,9776,12650,28336,59470
ENSMUSG00000078193,Gm2000,100038991,ribosomal protein L35 pseudogene,5233.800140489742,-3.970973451640632,0.33278884249446833,-11.932411621362089,8.021542311629121e-33,1.565674095273896e-30,1100,659,5253,9636
ENSMUSG00000049339,Retreg2,227298,reticulophagy regulator family member 2,980.3365244153609,-3.6975183489677272,0.31349608941566864,-11.794464026200782,4.1684604073176593e-32,7.973431067117219e-30,165,230,1020,1684
ENSMUSG00000065947,ND4L,17720,NADH dehydrogenase subunit 4L,3062.679358191539,4.685401194234257,0.3994706613463041,11.72902455074779,9.04955179884134e-32,1.6970571255709525e-29,9163,7400,74,319
ENSMUSG00000018654,Ikzf1,22778,IKAROS family zinc finger 1,1046.9047699770895,3.2841623373123205,0.28011782599068474,11.724217570578798,9.578193752939866e-32,1.761650866406094e-29,2372,2975,97,205
ENSMUSG00000110195,Pde2a,207728,"phosphodiesterase 2A, cGMP-stimulated",584.0887612731419,4.5795496616090645,0.39602655419396143,11.563743928560266,6.290506783015715e-31,1.1141186457918944e-28,1807,1337,29,40
ENSMUSG00000061374,Fiz1,23877,Flt3 interacting zinc finger protein 1,519.1104451296396,-5.3203015378871505,0.4622510203786187,-11.509550662601933,1.1809209034293739e-30,2.053514094617915e-28,50,21,525,1024
ENSMUSG00000037533,Rapgef6,192786,Rap guanine nucleotide exchange factor (GEF) 6,2832.260411031042,-4.352854636884253,0.3828338254057561,-11.370088921141619,5.892752636593777e-30,1.0063979681496944e-27,389,354,1847,7411
ENSMUSG00000044627,Swi5,72931,SWI5 recombination repair homolog (yeast),957.3156948895108,3.0531066826542963,0.27282678166254526,11.190641417420052,4.5314366230158685e-29,7.603273660091889e-27,2345,2464,94,232
ENSMUSG00000054206,Gzmm,16904,granzyme M (lymphocyte met-ase 1),358.13065451073777,4.739060230030525,0.42607195623558414,11.122675784393092,9.730897865396596e-29,1.6045915031836732e-26,937,1002,17,21
ENSMUSG00000007815,Rhoa,11848,ras homolog family member A,891.6946193909339,-3.4827545246022273,0.3139532485741502,-11.09322658841564,1.3531715889016015e-28,2.1935140807211722e-26,241,170,806,1742
ENSMUSG00000027810,Eif2a,229317,eukaryotic translation initiation factor 2A,508.61793934656106,-4.142979859922491,0.3740336220340176,-11.076490496743888,1.6314261253264828e-28,2.600493243770414e-26,93,60,444,1086
ENSMUSG00000037772,Mrpl23,19935,mitochondrial ribosomal protein L23,486.8526821847343,-3.9366965913926437,0.3592165437943713,-10.959118279491474,6.008187026361119e-28,9.420049298379957e-26,68,100,510,850
ENSMUSG00000032562,Gnai2,14678,"guanine nucleotide binding protein (G protein), alpha inhibiting 2",1521.4533024607324,3.1265401454859867,0.28816846415141595,10.849695696900303,2.000903877885935e-27,3.086555594855013e-25,3713,3972,131,376
ENSMUSG00000050232,Cxcr3,12766,chemokine (C-X-C motif) receptor 3,1379.4155501610828,3.3958828063038604,0.315192445294173,10.773998098636028,4.567272862007737e-27,6.933555182895555e-25,3482,3598,148,197
ENSMUSG00000052102,Gnpda1,26384,glucosamine-6-phosphate deaminase 1,239.63867306824648,-4.422728446400483,0.4156570532827652,-10.640330559702466,1.9344184072498498e-26,2.890746507333994e-24,27,33,253,431
ENSMUSG00000060636,Rpl35a,57808,ribosomal protein L35A,8423.005046962528,-3.294088543794334,0.31094496181044506,-10.59379938049114,3.184003710547516e-26,4.684894075027145e-24,2294,2085,9491,12245
ENSMUSG00000003038,Hmgn2,15331,high mobility group nucleosomal binding domain 2,923.0468928466842,-3.760735441742823,0.35654734038977287,-10.54764687806011,5.208521162656706e-26,7.547620666613445e-24,216,140,756,2015
ENSMUSG00000025260,Hsd17b10,15108,hydroxysteroid (17-beta) dehydrogenase 10,526.2408932223216,-4.076955548494924,0.3879224516889189,-10.509717936522783,7.792626362194027e-26,1.1123683362391593e-23,101,64,569,894
ENSMUSG00000003435,Supt5,20924,"suppressor of Ty 5, DSIF elongation factor subunit",3875.6869107555885,-2.4710503159852517,0.2369145673003294,-10.430132448769081,1.8063632690656611e-25,2.5405968096094094e-23,1584,1749,3013,7440
ENSMUSG00000008475,Arpc5,67771,"actin related protein 2/3 complex, subunit 5",1333.771373496791,-3.154343220278013,0.3060781252005878,-10.305680022741969,6.642024487761287e-25,8.947087633936472e-23,378,380,987,2949
ENSMUSG00000003154,Foxj2,60611,forkhead box J2,501.37050938027437,-3.8459959191692947,0.3748951863028638,-10.258856500926791,1.0797777319718151e-24,1.4343047539692277e-22,112,71,439,1044
ENSMUSG00000037287,Tbcel,272589,tubulin folding cofactor E-like,673.7352325710358,-3.966509097008793,0.3882987247940732,-10.215096892508095,1.69709511615696e-24,2.223427080948653e-22,144,83,704,1183
ENSMUSG00000035203,Epn1,13854,epsin 1,923.320696845898,3.109752994220193,0.30501045913861263,10.195561827625587,2.075410362072967e-24,2.6823276625494403e-22,2058,2605,85,221
ENSMUSG00000038965,Ube2l3,22195,ubiquitin-conjugating enzyme E2L 3,1706.9097134958015,-2.2507221485565023,0.22389728188149752,-10.052476428667614,8.958729922405431e-24,1.1424172397051405e-21,817,850,1437,2904
ENSMUSG00000026223,Itm2c,64294,integral membrane protein 2C,397.05513577597577,-3.412561451569185,0.3408939515437456,-10.010624817821869,1.368852581752142e-23,1.722592906825985e-21,81,111,367,753
ENSMUSG00000002228,Ppm1j,71887,protein phosphatase 1J,334.88626008175123,4.073111145529117,0.40889963373943267,9.961151366852697,2.25436610128365e-23,2.8000983626853024e-21,866,909,24,31
ENSMUSG00000107176,Gm9794,100042008,predicted pseudogene 9794,6764.069295183075,-3.45432157741825,0.3500242588373419,-9.86880620472506,5.683699856715937e-23,6.969090439696311e-21,1819,1356,4694,16083
ENSMUSG00000067058,Rps15a-ps5,100042335,"ribosomal protein S15A, pseudogene 5",663.3676503860568,-6.234132109992468,0.6343264944427573,-9.827954790803785,8.533411977719198e-23,1.02016940193633e-20,23,26,277,2147
ENSMUSG00000053768,Chchd3,66075,coiled-coil-helix-coiled-coil-helix domain containing 3,465.57188108659955,-4.5571595122475,0.46569415610584036,-9.785734805767616,1.2965008571724794e-22,1.5308313824688387e-20,48,59,299,1239
ENSMUSG00000021365,Nedd9,18003,"neural precursor cell expressed, developmentally down-regulated gene 9",563.3339763844688,-3.7538667210557146,0.38432342376306927,-9.76746794223484,1.5528439599811216e-22,1.811146296738957e-20,123,95,646,851
ENSMUSG00000001642,Akr1b3,11677,"aldo-keto reductase family 1, member B3 (aldose reductase)",642.3942114269689,-2.614223207984416,0.26962016428801033,-9.695948427625327,3.137093306740235e-22,3.6148386006823624e-20,259,248,563,1136
ENSMUSG00000062683,Atp5g2,67942,"ATP synthase, H+ transporting, mitochondrial F0 complex, subunit C2 (subunit 9)",1188.2771470344096,-4.422529721291322,0.45787114258082284,-9.6588959425645875,4.506948243516575e-22,5.1314825001181576e-20,126,172,1598,1433
ENSMUSG00000024644,Cndp2,66054,CNDP dipeptidase 2 (metallopeptidase M20 family),591.51243491798,-4.30285891442142,0.4558021454857295,-9.440190128627062,3.721035905534814e-21,4.1381380698296463e-19,49,112,640,1023
ENSMUSG00000024845,Tmem134,66990,transmembrane protein 134,236.45729478122146,-3.7301097830929693,0.39540260363154933,-9.433700610046621,3.958702661651151e-21,4.35184278804961e-19,50,43,240,420
ENSMUSG00000070319,Eif3g,53356,"eukaryotic translation initiation factor 3, subunit G",758.9542817935817,-3.073869292076986,0.32748981844597413,-9.386152237230792,6.2232226740405725e-21,6.763511551650459e-19,250,203,580,1624
ENSMUSG00000026126,Ptpn18,19253,"protein tyrosine phosphatase, non-receptor type 18",1668.0602131878752,2.469189383605554,0.26455150279800754,9.33349218390511,1.0243887096339395e-20,1.1008150133639323e-18,3505,4450,273,500
ENSMUSG00000010406,Mrpl52,68836,mitochondrial ribosomal protein L52,374.7171062710153,-3.8633779340922167,0.41679400330180866,-9.26927427814903,1.8741673147466524e-20,1.9916151331374427e-18,79,56,426,581
ENSMUSG00000029466,Anapc7,56317,anaphase promoting complex subunit 7,406.0170037643301,-3.0944091085653036,0.33451858566189496,-9.250335381044833,2.2378936588466786e-20,2.35200164320985e-18,117,122,413,661
ENSMUSG00000073102,Drc1,381738,dynein regulatory complex subunit 1,262.6642455787756,3.89217120902107,0.42380113307858036,9.183956590081584,4.155361577410886e-20,4.319769361560621e-18,600,786,17,34
ENSMUSG00000020857,Nme2,18103,NME/NM23 nucleoside diphosphate kinase 2,1566.987582014497,-2.5483491260868187,0.27774817906339194,-9.175034503125206,4.514298725233578e-20,4.642446560014403e-18,590,697,1531,2412
ENSMUSG00000056888,Glipr1,73690,GLI pathogenesis-related 1 (glioma),671.0830320337417,-5.036322328604645,0.5492459615529128,-9.169520908929723,4.751259201185753e-20,4.8341535106532495e-18,85,26,574,1524
ENSMUSG00000072692,Rpl37rt,100502825,"ribosomal protein L37, retrotransposed",3032.7005461971657,3.873554213745907,0.424396834089099,9.12719865608772,7.029465135319763e-20,7.076821532020864e-18,7494,8477,276,242
ENSMUSG00000044258,Ctla2a,13024,cytotoxic T lymphocyte-associated protein 2 alpha,491.821316341681,2.923257494714604,0.3207245548357172,9.114542215864844,7.900329683910728e-20,7.870703447596062e-18,1277,1163,64,108
ENSMUSG00000024608,Rps14,20044,ribosomal protein S14,4328.529460754897,-4.539629252589586,0.49907396453261654,-9.096105137123223,9.362934831740537e-20,9.231660693893453e-18,469,535,6310,4277
ENSMUSG00000037072,Selenof,93684,selenoprotein F,1245.406562970693,-3.738814453963297,0.4113836955276537,-9.08838754333172,1.0051867851440515e-19,9.809802462365008e-18,328,158,1221,2302
ENSMUSG00002076161,Rn7sk,19817,"RNA, 7SK, nuclear",2333.443566635666,4.310885369970183,0.47491158514524817,9.077237752900324,1.1136515559813399e-19,1.0758548971116702e-17,8862,3564,130,199
ENSMUSG00000036167,Pphln1,223828,periphilin 1,345.7737619532785,-4.319697773761184,0.47695177948954914,-9.056885747201276,1.3422807979842357e-19,1.283757355192123e-17,29,64,375,597
ENSMUSG00000026116,Tmem131,56030,transmembrane protein 131,1774.4027602970502,-4.217280105305563,0.47732602639469046,-8.835219267550238,9.99021118673147e-19,9.460037602960373e-17,229,281,937,5062
ENSMUSG00000069833,Ahnak,66395,AHNAK nucleoprotein (desmoyokin),9789.51307871418,2.242008638149423,0.2556929038655294,8.7683647228963,1.8127980171302158e-18,1.6997647290032728e-16,25702,19669,1707,3585
ENSMUSG00000047824,Pygo2,68911,pygopus 2,450.667737309575,-3.6192238407439308,0.4145276978143009,-8.730957810122646,2.5252487120623135e-18,2.3448037555498997e-16,121,69,469,767
ENSMUSG00000068220,Lgals1,16852,"lectin, galactose binding, soluble 1",2125.128476178516,2.2570940497356915,0.2586361518067224,8.72690857008423,2.617285060617465e-18,2.4068956076678306e-16,4618,5269,415,677
ENSMUSG00000026466,Tor1aip1,208263,torsin A interacting protein 1,769.9736319877408,-3.2189882871790583,0.37097918531851837,-8.677005111257854,4.063268541281523e-18,3.701057174172999e-16,260,159,626,1600
ENSMUSG00000081087,Rps15a-ps7,100043843,"ribosomal protein S15A, pseudogene 7",1414.246438200388,-4.7587744672863055,0.5522085259924527,-8.617712772061303,6.830475998999883e-18,6.162893627776876e-16,146,137,2135,1280
ENSMUSG00000038615,Nfe2l1,18023,"nuclear factor, erythroid derived 2,-like 1",940.7713252200331,-2.446000851946328,0.28503115167372917,-8.581521134034599,9.362668126769318e-18,8.368650277048762e-16,444,375,880,1493
ENSMUSG00000027012,Dync1i2,13427,dynein cytoplasmic 1 intermediate chain 2,561.1731097844682,2.85295015938516,0.3338451756941628,8.54572828094051,1.2772821586677326e-17,1.1311043116202031e-15,1523,1243,78,125
ENSMUSG00000029152,Ociad1,68095,OCIA domain containing 1,1547.6412403948932,-1.9771848629945548,0.23205882917739684,-8.520188048880916,1.592944657512391e-17,1.3976993306833491e-15,847,917,1202,2654
ENSMUSG00000019478,Rab4a,19341,"RAB4A, member RAS oncogene family",171.1741677224861,-4.076109592397029,0.4816857251224316,-8.462176435394658,2.6243307512267614e-17,2.28173630043025e-15,20,34,164,334
ENSMUSG00000054892,Txk,22165,TXK tyrosine kinase,1497.699431349659,-2.5278483895013313,0.3000437922831633,-8.424931475055148,3.6096143591151605e-17,3.110121777529495e-15,731,511,1287,2655
ENSMUSG00000025212,Sfxn3,94280,sideroflexin 3,325.68294110217505,-2.7768165765573487,0.3302400423373936,-8.408479350061315,4.153605198652764e-17,3.5468821535638422e-15,122,111,295,574
ENSMUSG00000045382,Cxcr4,12767,chemokine (C-X-C motif) receptor 4,4253.204939139829,-1.907591092922372,0.227728970072329,-8.376585079695841,5.4485511517501377e-17,4.6114993995874614e-15,2696,2333,3398,6961
ENSMUSG00000005354,Txn2,56551,thioredoxin 2,807.0350795899001,-2.9782025573760973,0.3561352715481064,-8.36255994647754,6.137178327563559e-17,5.148769607440165e-15,244,268,550,1842
ENSMUSG00000081953,Gm12435,100417846,heterogeneous nuclear ribonucleoprotein F pseudogene,222.05368949014252,-4.6374338312342305,0.5605180866956573,-8.27347759386791,1.3010726114929139e-16,1.0820398657668025e-14,29,19,289,293
ENSMUSG00000061577,Adgrg5,382045,adhesion G protein-coupled receptor G5,1674.1842121104826,2.3094062148126238,0.2805826477587164,8.230752091264636,1.86041639505792e-16,1.5338812415805125e-14,4427,3396,271,609
ENSMUSG00000029147,Ppm1g,14208,"protein phosphatase 1G (formerly 2C), magnesium-dependent, gamma isoform",1275.123593177668,-4.137396138817407,0.5041573361385698,-8.20655744198122,2.2762067178382323e-16,1.8606530811457137e-14,228,157,668,3634
ENSMUSG00000078923,Ube2v1,66589,ubiquitin-conjugating enzyme E2 variant 1,534.3060915704922,-2.4594612857893545,0.30112974680205373,-8.167447128383733,3.1498371510675385e-16,2.5529697044754184e-14,221,242,412,1030
ENSMUSG00000090733,Rps27,57294,ribosomal protein S27,9066.385465707193,-5.057769114427116,0.6202524166585904,-8.154372282294705,3.509981164081517e-16,2.8209630128803048e-14,1150,326,12722,10426
ENSMUSG00000022234,Cct5,12465,"chaperonin containing Tcp1, subunit 5 (epsilon)",1171.940722983302,-3.5449829145321785,0.43588408763507003,-8.132856911032967,4.192894470846675e-16,3.3417368932648e-14,196,326,747,2945
ENSMUSG00000063229,Ldha,16828,lactate dehydrogenase A,2185.9234803778513,-4.335298217102906,0.5335984985580176,-8.124644707244308,4.486747414407139e-16,3.5173157599499896e-14,310,270,978,6632
ENSMUSG00000118866,Rn7s1,103948,7S RNA 1,4631.508246510179,5.262638031946701,0.649182810150943,8.106557890408517,5.207391360878117e-16,4.049064306946204e-14,12976,12396,204,73
ENSMUSG00000028936,Rpl22,19934,ribosomal protein L22,4675.49713156884,-2.6692678179641636,0.33384516558008337,-7.995526349246639,1.2902148007860605e-15,9.871691483774306e-14,1659,1915,5147,6206
ENSMUSG00000028124,Gclm,14630,"glutamate-cysteine ligase, modifier subunit",983.5142202368212,-3.232580072525802,0.4052842052609802,-7.976082044559823,1.510515535522591e-15,1.1465532207728616e-13,235,297,1184,1260
ENSMUSG00000002372,Ranbp3,71810,RAN binding protein 3,1289.585567200357,-1.952132424388963,0.24528601190926105,-7.9585966162274175,1.740014999154656e-15,1.3103546025130024e-13,726,763,1109,1977
ENSMUSG00000040681,Hmgn1,15312,high mobility group nucleosomal binding domain 1,326.1292555953057,-3.02849300506792,0.38123771452821076,-7.9438441939453455,1.9600977316457655e-15,1.4645605238640704e-13,118,82,274,643
ENSMUSG00000029404,Arl6ip4,65105,ADP-ribosylation factor-like 6 interacting protein 4,201.70360891495704,-3.824294644139122,0.48150926457678106,-7.9423075016021905,1.984542017161528e-15,1.47133022109557e-13,39,36,143,488
ENSMUSG00000025237,Parp6,67287,"poly (ADP-ribose) polymerase family, member 6",517.8862797360973,2.461553199688495,0.31209156349884976,7.887278887298622,3.088466967698658e-15,2.2721613906976896e-13,1313,1148,87,153
ENSMUSG00000032115,Hyou1,12282,hypoxia up-regulated 1,1422.4297327013976,-2.061201349293611,0.2653025415807048,-7.769248409806867,7.895319547769611e-15,5.677506477809667e-13,679,869,1225,2248
ENSMUSG00000040356,Skic2,108077,SKI2 subunit of superkiller complex,1253.4391245142856,1.8666321354740703,0.24257076825120655,7.695206429576807,1.412659183148446e-14,1.0082591363904282e-12,2600,2936,272,561
ENSMUSG00000029507,Pus1,56361,pseudouridine synthase 1,295.150456671278,3.4165247972069164,0.4443626431922605,7.688595901453182,1.487584933832137e-14,1.0538712820126338e-12,608,911,31,43
ENSMUSG00000071653,1810009A15Rik,66276,RIKEN cDNA 1810009A15 gene,347.63626002204234,-3.475611208340785,0.45477352133495186,-7.642510052340782,2.1302736555551996e-14,1.4980836207154361e-12,55,107,274,761
ENSMUSG00000041645,Ddx24,27225,DEAD box helicase 24,615.2713659619225,-3.3220278987641167,0.43688414503687606,-7.60391041081089,2.873141877703089e-14,2.0057466363760834e-12,102,214,492,1311
ENSMUSG00000032349,Elovl5,68801,"ELOVL family member 5, elongation of long chain fatty acids (yeast)",247.84514907578043,-5.049519556917082,0.6659706900560973,-7.582194880816363,3.3975741451216707e-14,2.3377265556794e-12,19,22,112,768
ENSMUSG00000036580,Spart,229285,spartin,253.6254938636092,-4.51831259779356,0.5964249157608451,-7.575660369637067,3.573054295408322e-14,2.4409065200917994e-12,19,41,155,690
ENSMUSG00000040479,Dgkz,104418,diacylglycerol kinase zeta,5202.812077253797,-1.545005998558062,0.20503968964594904,-7.535155760457359,4.87752263420598e-14,3.308413225074184e-12,3723,3745,3857,8163
ENSMUSG00000031835,Mbtps1,56453,"membrane-bound transcription factor peptidase, site 1",1821.8711341008654,2.6323295339726656,0.35149632201840936,7.488924831010889,6.944009402479633e-14,4.676937036994029e-12,4333,4497,183,670
ENSMUSG00000030826,Bcat2,12036,"branched chain aminotransferase 2, mitochondrial",308.9188687226485,-2.6753369996660514,0.35848855714491235,-7.462823976790411,8.468745236914064e-14,5.663991569639588e-12,107,128,301,491
ENSMUSG00000008450,Nutf2,68051,nuclear transport factor 2,677.0537726975148,-2.5831567292314896,0.34694316692320415,-7.445475154157658,9.659611059375809e-14,6.4155916786021004e-12,208,338,588,1201
